user_id,search_query,search_date,results_returned,used_filters
user_08175,family movies,2025-04-21,100,0
user_07539,korean drama,2025-11-28,47,1
user_01496,classic movies,2024-12-18,80,0
user_06201,stand up comedy,2024-11-26,26,0
user_06686,trending now,2025-03-03,56,0
user_05486,stand up comedy,2025-03-27,12,0
user_06484,new releases,2024-04-13,52,0
user_00851,true crime,2025-10-29,8,0
user_07148,new releases,2025-10-20,56,0
user_09279,animated shows,2025-03-13,66,0
user_00395,shows with strong female leads,2024-07-20,41,0
user_03517,animated shows,2024-04-29,0,0
user_05608,documentaries,2025-02-07,3,1
user_01443,documentaries,2025-02-15,72,0
user_03939,music documentaries,2025-12-20,87,1
user_07094,war movies,2024-05-19,63,0
user_03872,true crime,2025-06-08,52,1
user_04070,korean drama,2024-05-16,24,1
user_03192,netflix originals,2025-03-28,6,0
user_09796,superhero movies,2025-07-14,31,1
user_03097,korean drama,2024-11-03,15,1
user_04237,korean drama,2025-02-16,80,1
user_04996,christmas movies,2025-05-05,87,0
user_00075,cooking shows,2024-11-18,34,0
user_04219,action movies,2025-09-14,18,0
user_04952,animated shows,2025-03-09,99,0
user_05919,documentaries,2024-09-02,39,0
user_08593,cooking shows,2025-09-28,76,0
user_02511,classic movies,2025-06-12,21,0
user_09400,drama series,2024-05-17,82,0
user_07857,travel documentaries,2024-11-22,21,0
user_03747,halloween movies,2024-08-26,2,1
user_03848,travel documentaries,2025-05-25,44,0
user_00237,best movies 2024,2024-11-15,70,0
user_06054,travel documentaries,2025-05-20,98,0
user_08940,romantic comedies,2025-08-23,54,1
user_05244,action movies,2024-08-06,9,0
user_00222,family movies,2024-03-07,72,0
user_04165,christmas movies,2024-04-20,55,0
user_07680,new releases,2024-11-21,74,1
user_01279,trending now,2024-03-13,86,0
user_04579,romantic comedies,2025-09-21,47,0
user_09040,documentaries,2024-01-07,42,0
user_02929,romantic comedies,2025-04-09,44,0
user_01523,superhero movies,2024-06-02,21,0
user_09599,thriller series,2025-12-08,79,0
user_00978,cooking shows,2025-11-10,80,0
user_01299,korean drama,2025-11-23,6,0
user_01167,movies based on true stories,2025-06-04,13,0
user_05883,thriller series,2025-05-21,62,0
user_02513,war movies,2025-10-10,1,0
user_03512,movies based on true stories,2024-06-11,88,0
user_02444,cooking shows,2025-06-14,77,1
user_07692,netflix originals,2024-08-27,39,0
user_04799,stand up comedy,2024-05-30,80,0
user_08698,trending now,2025-05-02,29,1
user_00471,animated shows,2024-11-24,22,0
user_01599,sci-fi,2024-12-26,6,1
user_09459,new releases,2024-11-07,21,1
user_01143,movies based on true stories,2025-09-03,65,0
user_07914,award winning documentaries,2024-07-20,13,0
user_09651,music documentaries,2024-04-11,90,0
user_08303,comedy shows,2025-04-22,57,0
user_02813,biographies,2024-11-24,69,0
user_04551,shows with strong female leads,2024-06-25,30,0
user_08214,action movies,2024-01-08,9,1
user_08784,war movies,2025-07-03,29,0
user_06532,war movies,2024-11-18,75,1
user_05388,war movies,2024-08-05,62,1
user_03974,war movies,2024-07-17,25,0
user_09520,halloween movies,2025-10-09,44,0
user_02497,cooking shows,2024-06-23,66,0
user_04733,music documentaries,2024-05-27,42,0
user_04042,true crime,2025-02-03,21,0
user_05569,documentaries,2025-12-04,53,0
user_09972,horror movies,2025-03-24,34,0
user_08567,animated shows,2024-01-03,18,0
user_03170,travel documentaries,2025-12-23,63,0
user_01072,movies like stranger things,2024-08-27,10,0
user_02854,short episodes under 30 minutes,2025-10-10,6,0
user_00567,documentaries,2024-04-15,20,0
user_09777,stand up comedy,2024-09-01,66,0
user_08088,biographies,2024-05-16,24,0
user_02776,true crime,2025-02-03,17,0
user_08085,biographies,2024-08-16,91,1
user_01694,short episodes under 30 minutes,2024-12-04,18,0
user_06671,shows with strong female leads,2025-01-30,45,1
user_08019,movies based on true stories,2025-06-22,43,0
user_01019,new releases,2025-05-03,85,0
user_01768,documentaries,2025-09-29,30,0
user_07133,romantic comedies,2024-09-26,22,0
user_01559,shows with strong female leads,2024-01-08,96,0
user_04883,cooking shows,2024-10-26,69,1
user_03335,biographies,2025-01-30,82,0
user_06168,sci-fi,2024-12-21,85,1
user_08588,music documentaries,2024-12-25,24,1
user_07790,trending now,2025-04-29,20,0
user_02261,true crime,2024-02-01,64,0
user_00114,travel documentaries,2024-01-14,17,1
user_08847,christmas movies,2024-09-08,98,0
user_01812,biographies,2024-09-16,49,0
user_09383,cooking shows,2024-10-30,4,0
user_07908,animated shows,2025-03-12,44,1
user_01469,drama series,2025-07-16,95,0
user_09619,christmas movies,2024-03-11,45,0
user_00699,christmas movies,2024-08-19,75,1
user_05191,romantic comedies,2025-09-17,92,0
user_01845,comedy shows,2024-06-30,45,0
user_02011,short episodes under 30 minutes,2024-04-23,17,0
user_01073,christmas movies,2025-07-10,43,0
user_06491,shows with strong female leads,2024-03-25,95,0
user_05363,comedy shows,2024-02-04,42,0
user_05903,sci-fi,2024-10-07,5,1
user_05803,music documentaries,2025-10-16,29,1
user_05188,true crime,2025-06-14,96,0
user_06807,trending now,2024-12-02,96,0
user_06200,documentaries,2024-05-30,94,1
user_01795,music documentaries,2025-08-08,22,1
user_06167,korean drama,2024-07-16,83,0
user_03478,war movies,2025-03-07,39,0
user_09130,movies like stranger things,2025-10-28,10,0
user_09228,short episodes under 30 minutes,2024-01-14,57,0
user_02697,netflix originals,2024-11-18,22,0
user_05331,drama series,2024-05-24,22,1
user_01093,animated shows,2025-08-10,52,0
user_01949,netflix originals,2025-05-04,54,0
user_00860,sci-fi,2024-12-24,36,0
user_02616,sci-fi,2024-09-27,85,0
user_01509,netflix originals,2025-11-06,25,0
user_08741,romantic comedies,2024-03-01,80,0
user_02211,best movies 2024,2025-06-18,17,0
user_09884,action movies,2025-08-12,6,0
user_07478,stand up comedy,2024-05-08,6,1
user_04163,classic movies,2024-08-23,95,0
user_07748,biographies,2024-11-16,22,0
user_04509,travel documentaries,2024-11-03,94,0
user_02939,drama series,2025-10-14,2,0
user_03938,trending now,2025-08-13,35,0
user_08175,cooking shows,2025-08-05,65,0
user_07769,documentaries,2024-06-18,5,0
user_00499,music documentaries,2024-09-14,58,1
user_04885,thriller series,2024-07-29,93,0
user_04472,biographies,2025-09-29,23,0
user_03798,romantic comedies,2024-02-04,80,0
user_09764,horror movies,2024-05-07,78,0
user_02812,trending now,2024-04-12,85,0
user_06381,superhero movies,2024-06-14,55,1
user_05959,sci-fi,2025-01-27,99,0
user_00381,series with only one season,2024-09-30,85,1
user_09187,korean drama,2024-10-25,59,0
user_03795,classic movies,2025-10-27,10,0
user_00825,cooking shows,2025-04-11,85,0
user_01673,christmas movies,2024-03-11,46,0
user_08417,movies like stranger things,2025-11-28,95,0
user_04009,war movies,2024-02-17,63,0
user_08025,sci-fi,2024-07-24,71,0
user_02298,classic movies,2024-02-21,11,0
user_02057,sci-fi,2024-08-01,96,0
user_02847,biographies,2024-08-07,45,0
user_09500,horror movies,2024-01-19,76,0
user_00582,stand up comedy,2025-02-16,13,1
user_06145,award winning documentaries,2025-07-23,30,0
user_02993,new releases,2024-10-05,92,0
user_05026,action movies,2024-01-01,28,1
user_07654,animated shows,2025-10-17,87,0
user_01922,biographies,2025-04-06,98,0
user_07939,action movies,2024-09-23,84,0
user_02202,thriller series,2025-01-20,37,0
user_02057,drama series,2025-05-16,49,0
user_01963,trending now,2024-01-17,32,0
user_09505,travel documentaries,2025-10-05,24,1
user_08762,animated shows,2025-04-05,100,1
user_08876,cooking shows,2025-10-21,60,0
user_09979,new releases,2025-05-13,57,1
user_09024,trending now,2025-03-08,91,0
user_02986,travel documentaries,2025-08-13,78,0
user_08142,new releases,2025-01-14,67,1
user_01375,best movies 2024,2024-12-26,36,0
user_07152,horror movies,2025-12-10,68,0
user_09219,animated shows,2025-10-01,10,0
user_07091,true crime,2024-07-13,49,0
user_04226,action movies,2025-10-26,38,1
user_07374,thriller series,2024-02-01,89,0
user_03005,thriller series,2025-08-01,63,0
user_08994,family movies,2024-11-19,77,0
user_07614,korean drama,2024-12-25,34,0
user_01330,christmas movies,2025-05-22,2,0
user_07958,movies like stranger things,2025-07-04,6,0
user_08682,halloween movies,2025-01-25,62,0
user_08186,award winning documentaries,2024-11-22,12,0
user_09144,action movies,2024-12-30,65,0
user_05015,thriller series,2024-04-11,76,0
user_06705,cooking shows,2025-11-30,71,0
user_06951,sci-fi,2024-12-26,99,0
user_02258,superhero movies,2025-08-25,33,0
user_04147,romantic comedies,2025-11-18,35,1
user_08315,christmas movies,2025-02-08,29,1
user_00589,halloween movies,2024-09-30,35,0
user_06338,comedy shows,2024-05-31,36,0
user_03340,family movies,2024-07-28,81,0
user_00071,christmas movies,2025-11-15,100,0
user_01041,best movies 2024,2024-10-24,6,0
user_01544,comedy shows,2025-10-16,84,0
user_07610,action movies,2024-05-06,59,0
user_08109,true crime,2025-03-04,64,0
user_05743,drama series,2025-05-15,40,0
user_06757,best movies 2024,2024-06-24,7,0
user_00206,biographies,2024-12-31,22,0
user_02387,trending now,2025-09-08,97,0
user_03312,action movies,2025-02-21,12,0
user_04965,comedy shows,2024-05-24,26,0
user_03806,halloween movies,2025-01-05,27,0
user_06994,cooking shows,2025-10-24,49,1
user_03385,christmas movies,2024-02-29,57,1
user_05813,music documentaries,2024-09-27,63,0
user_07146,stand up comedy,2024-12-18,29,0
user_02371,comedy shows,2025-06-21,6,0
user_00881,comedy shows,2025-03-19,30,0
user_04905,war movies,2025-06-14,35,0
user_08390,biographies,2024-09-30,12,0
user_01399,new releases,2025-12-18,75,0
user_06789,war movies,2025-04-14,45,1
user_07436,documentaries,2024-07-05,93,0
user_07646,stand up comedy,2025-01-21,8,0
user_04561,stand up comedy,2024-07-26,19,0
user_05817,horror movies,2025-03-21,74,0
user_07205,war movies,2024-07-01,78,1
user_06450,biographies,2025-05-01,91,0
user_02714,travel documentaries,2024-12-30,67,0
user_04556,classic movies,2024-05-20,30,0
user_07477,sci-fi,2024-06-18,19,0
user_09455,comedy shows,2025-11-25,6,0
user_05689,new releases,2025-08-30,75,0
user_00400,romantic comedies,2024-11-14,2,0
user_02145,war movies,2024-03-08,76,0
user_04130,drama series,2025-12-05,28,1
user_04670,new releases,2024-01-21,60,0
user_04533,comedy shows,2024-02-20,5,0
user_09059,family movies,2024-05-24,92,1
user_02894,trending now,2025-10-10,59,1
user_00244,war movies,2024-05-01,43,0
user_02209,new releases,2025-09-17,3,0
user_07767,music documentaries,2024-10-31,16,1
user_06495,horror movies,2024-03-15,92,1
user_04651,trending now,2024-02-12,54,1
user_01353,animated shows,2024-08-07,81,0
user_05474,true crime,2024-12-12,71,0
user_08964,movies like stranger things,2025-03-06,62,0
user_06357,stand up comedy,2025-04-21,60,0
user_02496,thriller series,2024-02-19,2,0
user_02244,war movies,2025-06-21,77,1
user_01365,thriller series,2025-03-27,40,0
user_08339,classic movies,2024-05-11,58,0
user_00209,horror movies,2024-09-16,57,1
user_05276,halloween movies,2024-02-22,76,0
user_00619,travel documentaries,2024-08-24,28,0
user_09074,romantic comedies,2024-08-13,37,1
user_07746,stand up comedy,2024-02-17,85,1
user_09086,classic movies,2025-08-12,47,1
user_01656,horror movies,2024-10-06,71,1
user_02907,drama series,2025-11-20,17,0
user_00862,music documentaries,2024-11-03,44,1
user_08686,cooking shows,2025-08-26,53,0
user_03023,true crime,2025-04-12,74,0
user_04565,biographies,2025-05-25,39,0
user_06596,cooking shows,2025-07-13,6,0
user_08730,true crime,2024-04-08,1,1
user_02104,family movies,2025-03-29,6,0
user_06218,comedy shows,2024-03-30,32,0
user_09751,thriller series,2024-07-20,26,0
user_06197,comedy shows,2025-05-27,7,1
user_09771,new releases,2025-01-18,63,0
user_09143,new releases,2024-07-01,84,0
user_08340,stand up comedy,2024-03-02,34,1
user_04193,sci-fi,2024-07-14,61,0
user_04939,war movies,2024-03-08,66,0
user_06789,travel documentaries,2025-07-28,73,0
user_07379,korean drama,2024-05-30,61,1
user_06238,sci-fi,2024-10-19,93,0
user_08293,family movies,2024-03-27,47,0
user_02750,new releases,2024-09-30,97,1
user_01210,animated shows,2024-12-29,63,1
user_01234,award winning documentaries,2024-09-11,60,0
user_09603,netflix originals,2025-08-27,18,1
user_05834,classic movies,2025-11-28,62,0
user_00422,superhero movies,2024-11-20,16,0
user_05448,korean drama,2025-01-15,76,0
user_02129,family movies,2024-01-08,18,0
user_05253,horror movies,2024-12-15,95,0
user_05732,cooking shows,2024-09-05,14,0
user_09940,korean drama,2024-03-31,25,1
user_01481,music documentaries,2024-08-15,84,1
user_02073,stand up comedy,2025-05-13,9,0
user_08106,classic movies,2025-02-08,34,0
user_01945,travel documentaries,2025-03-31,22,0
user_03192,comedy shows,2024-05-17,92,0
user_05452,travel documentaries,2024-08-19,43,0
user_00398,war movies,2024-06-05,86,0
user_02382,trending now,2024-10-22,49,0
user_02252,new releases,2024-01-15,51,0
user_09195,horror movies,2024-06-20,93,1
user_06025,comedy shows,2024-06-06,11,0
user_04461,horror movies,2024-02-04,92,0
user_02244,stand up comedy,2024-08-05,50,0
user_06773,stand up comedy,2024-01-01,24,0
user_00556,classic movies,2024-04-14,8,0
user_00840,cooking shows,2024-05-26,98,0
user_03937,superhero movies,2024-12-26,81,0
user_08161,series with only one season,2025-10-23,13,1
user_07738,action movies,2025-09-09,24,0
user_07203,netflix originals,2025-11-07,70,0
user_02788,war movies,2025-07-31,36,0
user_01846,korean drama,2024-11-20,14,1
user_00469,best movies 2024,2024-06-09,1,1
user_00784,war movies,2025-05-22,94,1
user_07744,romantic comedies,2024-07-18,61,1
user_05806,true crime,2025-06-12,51,0
user_03966,drama series,2025-10-26,49,1
user_07897,animated shows,2025-05-14,5,0
user_06013,comedy shows,2025-03-28,70,0
user_08875,netflix originals,2025-03-17,5,0
user_08859,stand up comedy,2024-04-27,17,0
user_05557,family movies,2024-08-10,34,1
user_06462,trending now,2024-04-13,51,0
user_05852,travel documentaries,2024-01-25,65,0
user_00159,romantic comedies,2025-08-18,97,0
user_03867,war movies,2025-08-30,70,1
user_07960,thriller series,2025-07-05,2,0
user_07444,action movies,2024-10-23,19,1
user_01753,christmas movies,2025-01-08,81,0
user_04713,music documentaries,2025-04-19,2,0
user_02104,animated shows,2024-12-17,60,0
user_06844,trending now,2025-08-08,77,0
user_00506,music documentaries,2025-05-01,23,0
user_03029,cooking shows,2025-04-24,64,0
user_02977,sci-fi,2025-06-07,96,0
user_09893,true crime,2024-08-18,0,0
user_05924,new releases,2025-01-22,82,1
user_05205,war movies,2024-04-09,46,0
user_05906,music documentaries,2025-08-29,99,1
user_03694,stand up comedy,2024-09-29,63,0
user_07087,netflix originals,2024-09-04,54,0
user_06620,action movies,2025-02-07,48,0
user_05879,comedy shows,2025-12-07,82,0
user_07896,superhero movies,2025-12-04,25,1
user_03923,korean drama,2025-08-23,59,1
user_04985,drama series,2025-03-27,88,0
user_03392,cooking shows,2025-12-20,56,1
user_05097,war movies,2024-11-01,97,1
user_00510,horror movies,2024-11-28,19,1
user_07650,shows with strong female leads,2025-10-20,55,0
user_08200,halloween movies,2025-07-16,26,0
user_07056,travel documentaries,2025-04-29,17,0
user_05667,award winning documentaries,2024-10-17,54,0
user_06081,stand up comedy,2025-01-29,14,0
user_08463,romantic comedies,2024-08-27,20,0
user_02089,documentaries,2025-02-07,87,0
user_05369,drama series,2024-04-25,97,0
user_08080,war movies,2025-10-08,97,0
user_01642,music documentaries,2025-10-06,76,0
user_03314,halloween movies,2025-03-25,38,0
user_08542,biographies,2024-10-22,71,0
user_01509,true crime,2024-03-07,76,0
user_07945,comedy shows,2024-02-18,2,0
user_07195,biographies,2024-06-30,96,0
user_03932,korean drama,2025-12-30,12,0
user_04931,travel documentaries,2025-10-19,63,1
user_08239,new releases,2024-05-08,86,0
user_06033,cooking shows,2024-05-26,84,0
user_04562,sci-fi,2024-02-03,88,1
user_00708,action movies,2024-04-30,36,0
user_04900,superhero movies,2025-09-24,46,0
user_03199,animated shows,2025-04-08,2,1
user_09051,netflix originals,2024-03-04,24,0
user_03745,new releases,2024-09-28,59,0
user_03745,travel documentaries,2024-09-01,12,0
user_08740,family movies,2025-12-03,49,0
user_07753,true crime,2025-12-31,42,0
user_03600,christmas movies,2024-09-19,37,0
user_04087,drama series,2025-03-22,53,0
user_02651,cooking shows,2025-05-07,49,1
user_08686,war movies,2024-08-23,73,1
user_03877,horror movies,2025-02-12,86,1
user_02132,christmas movies,2025-06-05,56,0
user_01647,halloween movies,2025-06-17,6,0
user_01012,shows with strong female leads,2024-04-03,22,0
