user_id,movie_id,recommendation_date,recommendation_type,recommendation_score,position_in_list
user_08342,movie_0868,2024-02-13,similar_users,0.672,14
user_04130,movie_0744,2024-10-19,similar_users,,18
user_08401,movie_0839,2024-02-27,trending,0.415,3
user_04359,movie_0412,2025-12-27,new_releases,0.56,20
user_04491,movie_0770,2025-10-03,genre_based,0.806,11
user_06257,movie_0390,2025-01-07,similar_users,0.749,10
user_03755,movie_0871,2024-10-04,genre_based,0.461,19
user_07045,movie_0323,2024-05-22,personalized,0.683,10
user_02059,movie_0244,2025-01-02,similar_users,0.213,16
user_00135,movie_0643,2025-05-14,personalized,0.349,5
user_01777,movie_0937,2025-07-07,trending,0.562,10
user_02343,movie_0093,2024-09-08,trending,0.125,10
user_06612,movie_0853,2025-09-21,personalized,0.619,1
user_01864,movie_0935,2024-11-07,new_releases,0.886,13
user_04699,movie_0108,2025-08-22,trending,0.3,9
user_01726,movie_0067,2024-04-15,similar_users,0.226,7
user_00834,movie_0112,2025-10-11,similar_users,0.619,12
user_07861,movie_0636,2025-07-12,personalized,0.471,17
user_04947,movie_0196,2024-06-12,trending,0.994,14
user_02720,movie_0878,2025-07-18,genre_based,,14
user_07714,movie_0910,2024-09-28,genre_based,0.788,7
user_02283,movie_0750,2024-05-07,similar_users,0.697,19
user_04693,movie_0100,2024-02-08,trending,0.878,15
user_06080,movie_0777,2025-12-20,trending,0.675,14
user_02592,movie_0098,2025-07-11,trending,0.675,16
user_01844,movie_0827,2024-10-03,personalized,,18
user_02679,movie_0901,2025-10-12,genre_based,0.197,11
user_09654,movie_0128,2024-10-30,trending,0.841,12
user_01461,movie_0737,2024-03-17,personalized,0.642,6
user_07917,movie_0810,2024-09-16,personalized,,17
user_01694,movie_0964,2024-10-05,trending,0.773,3
user_05820,movie_0058,2024-11-26,genre_based,0.713,13
user_07119,movie_0278,2025-05-11,trending,0.812,14
user_04482,movie_0752,2024-12-28,personalized,0.527,15
user_01624,movie_0521,2025-03-28,genre_based,0.768,3
user_03067,movie_0118,2024-09-26,new_releases,,8
user_00875,movie_0957,2024-10-22,personalized,0.652,3
user_06996,movie_0607,2025-09-08,genre_based,0.841,3
user_04962,movie_0200,2025-04-22,genre_based,0.527,6
user_09063,movie_0279,2024-10-21,genre_based,0.677,6
user_02203,movie_0643,2024-01-20,genre_based,0.243,20
user_06510,movie_0866,2025-10-25,genre_based,0.726,15
user_06958,movie_0241,2025-04-25,similar_users,0.568,3
user_00692,movie_0330,2025-03-15,new_releases,0.944,7
user_09276,movie_0408,2025-06-25,personalized,0.675,14
user_00794,movie_0866,2024-09-16,similar_users,0.236,8
user_09979,movie_0617,2025-10-03,genre_based,0.703,7
user_02009,movie_0125,2024-04-10,trending,0.878,14
user_02182,movie_0818,2025-02-26,similar_users,0.138,1
user_08359,movie_0698,2025-03-08,similar_users,0.483,11
user_00674,movie_0546,2024-02-23,personalized,0.65,17
user_07418,movie_0813,2024-08-27,new_releases,0.959,9
user_05219,movie_0545,2025-11-10,personalized,0.957,15
user_05804,movie_0256,2024-12-15,new_releases,0.42,20
user_03851,movie_0132,2024-11-27,trending,0.792,1
user_01591,movie_0117,2024-12-14,similar_users,0.194,11
user_09667,movie_0244,2024-04-20,new_releases,0.258,4
user_04683,movie_0776,2025-03-10,new_releases,0.445,12
user_02360,movie_0059,2024-09-15,personalized,0.319,3
user_02899,movie_0277,2025-05-05,similar_users,0.986,15
user_03787,movie_0909,2025-06-16,similar_users,0.831,10
user_02340,movie_0966,2025-07-26,new_releases,,5
user_00897,movie_0670,2024-06-06,new_releases,0.539,20
user_03812,movie_0949,2025-01-04,similar_users,0.389,7
user_09092,movie_0697,2024-08-17,similar_users,0.488,2
user_02767,movie_0246,2024-02-29,similar_users,0.194,20
user_08987,movie_0638,2024-09-21,genre_based,0.889,6
user_05085,movie_0353,2024-01-08,genre_based,,20
user_03607,movie_0375,2025-07-28,genre_based,0.742,18
user_05428,movie_0830,2024-09-24,similar_users,0.432,3
user_01039,movie_0554,2024-07-04,new_releases,0.371,2
user_06860,movie_0874,2024-09-01,trending,,15
user_05456,movie_0359,2024-09-29,trending,,15
user_09022,movie_0907,2024-08-22,personalized,0.276,4
user_08650,movie_0005,2025-02-09,personalized,0.808,9
user_05794,movie_0360,2025-11-18,similar_users,,17
user_01593,movie_0514,2025-11-13,new_releases,0.352,13
user_06507,movie_0702,2025-10-13,new_releases,0.34,10
user_09028,movie_0858,2024-10-31,genre_based,0.707,13
user_08490,movie_0826,2025-11-17,genre_based,0.581,18
user_05433,movie_0551,2025-12-22,similar_users,0.269,12
user_08229,movie_0786,2025-08-05,new_releases,0.855,6
user_01709,movie_0786,2024-04-13,trending,0.425,6
user_02333,movie_0838,2024-07-06,trending,0.332,5
user_07636,movie_0252,2025-01-14,similar_users,0.287,5
user_06006,movie_0052,2024-11-16,personalized,0.297,13
user_07476,movie_0515,2024-10-15,personalized,0.985,14
user_00627,movie_0633,2024-01-02,trending,0.753,5
user_02680,movie_0162,2025-07-29,trending,0.902,18
user_04260,movie_0042,2024-12-16,trending,0.969,5
user_00388,movie_0052,2024-12-20,genre_based,0.379,1
user_09307,movie_0049,2024-04-20,genre_based,0.508,8
user_05833,movie_0136,2025-09-24,similar_users,0.158,4
user_02601,movie_0622,2025-03-21,personalized,0.78,4
user_09270,movie_0541,2025-02-18,personalized,,13
user_06646,movie_0095,2024-12-13,similar_users,0.331,12
user_09689,movie_0820,2025-07-14,trending,0.939,11
user_03917,movie_0180,2024-10-31,genre_based,0.946,19
user_01639,movie_0746,2024-01-07,personalized,0.934,1
user_08956,movie_0640,2025-05-13,trending,0.732,3
user_09166,movie_0334,2025-12-09,trending,0.266,17
user_01253,movie_0471,2025-06-07,trending,0.963,5
user_05288,movie_0269,2025-03-01,new_releases,0.9,14
user_02125,movie_0059,2025-01-04,genre_based,0.823,15
user_04503,movie_0791,2025-03-22,personalized,0.966,9
user_07554,movie_0169,2024-06-18,new_releases,0.176,4
user_07503,movie_0213,2025-01-31,trending,0.901,13
user_02671,movie_0151,2025-08-12,genre_based,0.368,15
user_00853,movie_0061,2024-07-13,new_releases,0.595,9
user_05582,movie_0414,2025-09-05,new_releases,0.407,3
user_00113,movie_0299,2024-04-23,personalized,0.276,11
user_05032,movie_0836,2025-11-11,new_releases,0.184,14
user_03101,movie_0588,2025-10-08,trending,0.514,19
user_08494,movie_0663,2024-05-11,similar_users,0.474,13
user_08965,movie_0743,2025-02-07,similar_users,,15
user_07171,movie_0872,2024-11-17,similar_users,0.455,4
user_04650,movie_0186,2024-09-20,new_releases,0.196,11
user_09686,movie_0773,2025-08-16,personalized,,17
user_02351,movie_0358,2024-07-03,genre_based,0.184,1
user_06976,movie_0648,2025-05-26,trending,0.21,19
user_01576,movie_0358,2025-07-22,personalized,0.784,7
user_01546,movie_0358,2024-09-13,similar_users,0.859,12
user_06248,movie_0715,2024-02-15,trending,0.981,19
user_03653,movie_0311,2024-02-04,similar_users,0.528,20
user_05928,movie_0490,2025-10-18,new_releases,0.901,12
user_04281,movie_0076,2024-07-17,trending,0.567,14
user_01374,movie_0653,2025-05-01,personalized,0.363,11
user_04207,movie_0211,2024-11-20,trending,0.168,2
user_04346,movie_0972,2024-10-27,trending,0.935,15
user_05366,movie_0329,2025-12-26,genre_based,0.574,4
user_08409,movie_0227,2024-03-18,new_releases,0.411,15
user_07663,movie_0204,2025-08-20,personalized,0.541,20
user_02485,movie_0188,2024-01-02,new_releases,0.725,8
user_00630,movie_0803,2025-06-02,genre_based,0.682,10
user_02525,movie_0331,2024-01-07,genre_based,0.675,9
user_06388,movie_0788,2025-01-14,trending,0.745,4
user_01397,movie_0843,2025-09-24,trending,0.345,3
user_07499,movie_0503,2024-10-03,genre_based,0.802,12
user_04733,movie_0652,2024-07-07,trending,0.209,11
user_07549,movie_0925,2024-04-29,trending,,17
user_02473,movie_0971,2025-02-08,new_releases,0.878,3
user_01441,movie_0375,2024-06-29,personalized,0.247,7
user_07287,movie_0885,2024-11-01,similar_users,0.232,18
user_07256,movie_0865,2025-07-06,genre_based,0.894,10
user_05169,movie_0587,2025-02-09,genre_based,0.937,20
user_01459,movie_0853,2025-11-20,genre_based,0.629,14
user_08738,movie_0308,2024-11-04,similar_users,0.614,2
user_08819,movie_0531,2025-11-22,trending,0.302,9
user_02688,movie_0216,2025-04-29,genre_based,0.144,7
user_06209,movie_0689,2025-08-28,trending,0.199,8
user_08600,movie_0003,2024-01-25,trending,0.571,18
user_01056,movie_0368,2024-01-06,personalized,0.868,20
user_04965,movie_0581,2024-07-13,genre_based,,20
user_05686,movie_0136,2025-07-31,new_releases,0.585,19
user_04464,movie_0512,2024-11-05,trending,0.933,3
user_09638,movie_0176,2024-05-03,personalized,,12
user_00343,movie_0369,2025-05-18,personalized,0.908,5
user_03180,movie_0010,2025-11-19,trending,0.774,4
user_05287,movie_0338,2025-06-29,genre_based,0.148,7
user_00458,movie_0325,2025-11-29,genre_based,0.386,6
user_07002,movie_0836,2024-04-29,personalized,0.966,4
user_00664,movie_0612,2024-10-06,similar_users,0.219,9
user_01300,movie_0651,2025-01-27,similar_users,0.734,14
user_09785,movie_0511,2025-02-21,trending,0.474,3
user_09579,movie_0656,2024-04-29,genre_based,0.312,17
user_04151,movie_0851,2025-03-03,new_releases,0.304,9
user_08006,movie_0316,2024-06-09,personalized,0.185,7
user_09625,movie_0097,2024-12-06,trending,,2
user_03079,movie_0736,2025-06-09,genre_based,0.525,8
user_02966,movie_0732,2025-03-26,genre_based,0.173,12
user_07187,movie_0585,2024-09-09,genre_based,0.224,14
user_05124,movie_0412,2025-07-14,genre_based,0.551,8
user_09489,movie_0170,2024-06-30,genre_based,0.951,4
user_09362,movie_0582,2024-10-28,new_releases,0.684,19
user_06647,movie_0641,2024-12-19,trending,0.133,20
user_06137,movie_0919,2025-11-13,personalized,,16
user_04232,movie_0164,2024-07-17,trending,0.624,16
user_01006,movie_0317,2025-09-12,similar_users,0.308,19
user_02908,movie_0872,2025-08-12,trending,0.166,13
user_01006,movie_0030,2025-11-19,new_releases,0.237,18
user_03719,movie_0727,2024-02-27,new_releases,0.704,18
user_00638,movie_0525,2024-05-02,genre_based,0.191,1
user_09928,movie_0793,2025-11-16,similar_users,0.391,11
user_01861,movie_0621,2024-12-04,trending,0.145,18
user_00071,movie_0916,2024-04-05,personalized,0.403,9
user_06873,movie_0092,2024-07-19,genre_based,0.288,16
user_00353,movie_0181,2024-10-21,similar_users,0.259,1
user_05142,movie_0955,2025-01-12,personalized,0.543,18
user_01582,movie_0330,2024-06-07,genre_based,0.263,7
user_09053,movie_0921,2024-02-06,personalized,,16
user_00318,movie_0050,2025-07-27,genre_based,0.931,19
user_09570,movie_0969,2024-10-10,personalized,0.874,13
user_00487,movie_0011,2025-08-17,genre_based,,11
user_08860,movie_0807,2025-07-18,personalized,0.958,16
user_02465,movie_0145,2025-08-30,genre_based,0.194,14
user_06244,movie_0151,2025-01-05,genre_based,,20
user_03731,movie_0635,2025-02-10,personalized,0.854,8
user_08635,movie_0859,2024-11-14,trending,0.958,1
user_09763,movie_0223,2025-08-08,genre_based,0.116,16
user_01806,movie_0610,2024-10-22,personalized,0.774,11
user_06795,movie_0832,2025-03-27,genre_based,,11
user_02491,movie_0911,2024-02-08,new_releases,0.369,9
user_09176,movie_0670,2024-08-01,genre_based,,18
user_03315,movie_0262,2024-07-13,new_releases,0.884,6
user_02226,movie_0589,2024-10-31,new_releases,0.151,16
user_00653,movie_0519,2024-09-05,trending,,11
user_02516,movie_0970,2024-01-29,personalized,0.702,13
user_06921,movie_0156,2024-03-09,genre_based,0.241,13
user_03331,movie_0099,2024-03-28,similar_users,0.627,15
user_04278,movie_0846,2025-09-21,genre_based,0.924,3
user_05948,movie_0663,2024-03-17,trending,0.649,12
user_05534,movie_0743,2025-10-18,personalized,0.67,5
user_03725,movie_0509,2025-07-18,trending,0.587,17
user_08726,movie_0314,2025-11-27,new_releases,0.211,6
user_03455,movie_0042,2025-11-19,new_releases,0.186,16
user_02947,movie_0824,2024-09-15,personalized,0.378,2
user_01823,movie_0978,2025-10-23,trending,0.772,7
user_05795,movie_0240,2025-11-19,trending,0.376,1
user_06801,movie_0837,2024-06-16,trending,0.194,18
user_03966,movie_0703,2025-05-22,new_releases,0.229,4
user_08012,movie_0228,2025-03-20,trending,0.523,5
user_08418,movie_0661,2025-02-14,genre_based,0.531,2
user_07733,movie_0923,2024-10-22,new_releases,0.583,5
user_06025,movie_0997,2024-03-24,personalized,0.417,12
user_04880,movie_0934,2024-06-25,trending,0.269,5
user_05611,movie_0724,2024-05-18,trending,0.129,12
user_03664,movie_0162,2024-04-29,similar_users,0.948,16
user_01050,movie_0338,2025-02-18,genre_based,0.416,15
user_03186,movie_0057,2025-01-21,similar_users,0.711,8
user_05750,movie_0809,2024-09-08,similar_users,0.778,3
user_06189,movie_0705,2024-11-21,trending,0.953,4
user_02779,movie_0088,2025-02-20,trending,,12
user_09949,movie_0832,2024-09-01,new_releases,0.16,7
user_07240,movie_0252,2024-03-03,genre_based,0.198,17
user_04807,movie_0726,2025-07-20,trending,0.843,13
user_09010,movie_0646,2024-07-04,new_releases,0.735,7
user_08750,movie_0273,2024-07-31,personalized,0.146,2
user_02579,movie_0412,2024-01-10,genre_based,0.427,13
user_08989,movie_0786,2025-10-25,similar_users,0.197,20
user_00143,movie_0439,2024-03-03,personalized,0.719,18
user_03882,movie_0873,2025-01-15,similar_users,0.996,17
user_05417,movie_0246,2025-07-28,new_releases,0.653,17
user_03698,movie_0547,2024-11-03,genre_based,0.238,16
user_04235,movie_0926,2025-07-25,similar_users,0.832,9
user_03125,movie_0916,2024-11-04,genre_based,0.507,14
user_07905,movie_0828,2024-03-07,trending,0.113,18
user_00554,movie_0942,2024-12-18,similar_users,,7
user_07066,movie_0675,2025-12-01,trending,,14
user_06984,movie_0553,2024-04-22,personalized,0.152,3
user_05151,movie_0594,2024-01-11,genre_based,0.615,7
user_06593,movie_0252,2024-10-08,genre_based,0.184,16
user_08017,movie_0182,2024-07-02,trending,0.285,17
user_02588,movie_0762,2024-11-11,personalized,0.86,10
user_07846,movie_0994,2025-06-27,new_releases,0.697,3
user_04185,movie_0549,2025-01-03,trending,0.231,4
user_09829,movie_0337,2024-06-07,genre_based,0.696,7
user_02598,movie_0044,2024-07-19,genre_based,0.585,1
user_07658,movie_0342,2024-07-17,trending,0.556,4
user_04421,movie_0577,2025-12-21,new_releases,,15
user_08864,movie_0049,2024-09-06,trending,0.772,1
user_01901,movie_0730,2024-04-16,similar_users,,17
user_08265,movie_0332,2024-09-16,new_releases,,17
user_06364,movie_0884,2024-03-11,new_releases,0.116,10
user_09431,movie_0643,2025-04-17,new_releases,0.247,10
user_08533,movie_0546,2024-12-14,trending,0.613,17
user_04929,movie_0838,2025-04-05,similar_users,0.513,19
user_07183,movie_0132,2025-10-24,trending,0.178,10
user_01953,movie_0054,2025-07-06,new_releases,0.682,11
user_02808,movie_0637,2024-05-22,genre_based,0.518,3
user_01271,movie_0935,2024-11-11,similar_users,0.538,4
user_01946,movie_0531,2024-08-16,personalized,0.32,3
user_08482,movie_0144,2025-10-28,trending,0.199,8
user_09446,movie_0246,2024-06-19,genre_based,0.381,2
user_04574,movie_0238,2024-07-31,genre_based,0.693,17
user_01121,movie_0949,2024-03-22,trending,0.823,14
user_07234,movie_0793,2024-01-10,personalized,0.598,2
user_06879,movie_0717,2024-03-14,new_releases,0.266,3
user_00853,movie_0733,2024-09-15,personalized,0.697,14
user_08182,movie_0289,2024-02-16,genre_based,,7
user_04880,movie_0796,2024-05-16,similar_users,0.577,8
user_05718,movie_0609,2025-10-26,personalized,0.588,7
user_05456,movie_0526,2025-04-15,genre_based,0.726,9
user_00764,movie_0125,2024-12-18,new_releases,0.481,1
user_08303,movie_0710,2024-03-21,new_releases,0.989,14
user_07260,movie_0462,2024-08-10,trending,0.347,17
user_03817,movie_0914,2024-12-20,trending,0.829,5
user_04812,movie_0171,2024-10-25,trending,0.52,17
user_06587,movie_0682,2024-02-12,new_releases,,18
user_01067,movie_0027,2024-03-24,genre_based,0.832,3
user_07836,movie_0317,2024-03-16,new_releases,0.188,9
user_01002,movie_0658,2025-12-19,trending,0.53,14
user_06253,movie_0276,2025-02-21,personalized,0.809,5
user_06928,movie_0654,2024-02-03,genre_based,0.785,15
user_03310,movie_0775,2025-08-16,personalized,0.453,4
user_08719,movie_0125,2024-02-14,similar_users,0.833,5
user_08119,movie_0779,2024-01-11,personalized,0.859,7
user_05671,movie_0771,2024-12-18,new_releases,0.241,8
user_08618,movie_0197,2024-10-17,new_releases,,11
user_08625,movie_0325,2024-01-04,genre_based,0.195,12
user_04091,movie_0216,2025-06-10,personalized,0.674,8
user_06602,movie_0081,2024-02-26,personalized,0.141,17
user_05947,movie_0522,2024-06-19,trending,0.28,1
user_09544,movie_0371,2024-10-28,genre_based,0.472,3
user_09022,movie_0664,2024-12-11,personalized,0.741,17
user_06179,movie_0845,2024-04-17,new_releases,0.189,16
user_05915,movie_0286,2024-01-20,new_releases,,6
user_03300,movie_0060,2025-05-06,genre_based,0.482,2
user_00381,movie_0193,2025-06-09,trending,0.336,7
user_09472,movie_0182,2024-03-08,similar_users,0.789,18
user_00678,movie_0250,2025-09-11,similar_users,0.191,11
user_07531,movie_0451,2025-05-04,new_releases,0.135,5
user_08115,movie_0439,2024-07-31,genre_based,0.632,12
user_07733,movie_0663,2025-04-24,genre_based,,12
user_08428,movie_0661,2025-02-23,personalized,0.274,17
user_06381,movie_0010,2024-08-28,genre_based,0.39,7
user_01113,movie_0884,2024-06-16,similar_users,0.592,9
user_07725,movie_0434,2025-05-29,trending,0.849,4
user_07516,movie_0325,2024-11-09,new_releases,0.512,11
user_06146,movie_0383,2024-07-09,new_releases,0.361,20
user_06947,movie_0935,2024-03-01,trending,0.401,19
user_03155,movie_0014,2024-12-08,new_releases,0.355,6
user_08196,movie_0249,2024-12-24,personalized,0.984,20
user_06361,movie_0846,2025-05-24,new_releases,0.264,13
user_09062,movie_0764,2024-06-14,new_releases,0.774,14
user_08243,movie_0498,2024-04-21,trending,0.159,17
user_00170,movie_0430,2024-07-08,trending,0.399,16
user_09856,movie_0345,2025-01-21,personalized,0.444,1
user_09460,movie_0012,2024-07-03,similar_users,0.603,7
user_08383,movie_0833,2024-11-19,personalized,0.891,1
user_02790,movie_0353,2025-07-25,personalized,0.881,13
user_01026,movie_0075,2025-06-13,genre_based,0.4,18
user_09261,movie_0485,2024-06-30,personalized,0.291,4
user_00530,movie_0161,2025-11-03,new_releases,0.915,18
user_08582,movie_0184,2025-12-11,personalized,0.995,15
user_08741,movie_0855,2024-08-22,trending,0.158,8
user_03077,movie_0643,2025-08-29,personalized,0.634,13
